order_id,payment_value,payment_type,payment_installments
CA-2017-149881,914.6920166,credit_card,1
CA-2017-149888,821.2700195,credit_card,1
CA-2017-149895,17.13999939,credit_card,1
CA-2017-149944,75.29599762,credit_card,4
CA-2017-150091,1402.345947,credit_card,3
CA-2017-150189,17.92000008,credit_card,1
CA-2017-150266,1369.396973,credit_card,4
CA-2017-150420,9.56799984,debit_card,2
CA-2017-150469,180.9600067,credit_card,7
CA-2017-150497,299.9700012,credit_card,1
CA-2017-150504,17.63999939,credit_card,2
CA-2017-150525,232.6320038,credit_card,3
CA-2017-150602,28.13999939,debit_card,5
CA-2017-150609,27.87999916,debit_card,5
CA-2017-150623,628.2479858,credit_card,5
CA-2017-150707,638.2880249,credit_card,1
CA-2017-150910,8253.847656,credit_card,2
CA-2017-150931,646.2719727,credit_card,3
CA-2017-150959,141.0399933,credit_card,3
CA-2017-151008,58.88000107,credit_card,1
CA-2017-151071,10.27200031,credit_card,1
CA-2017-151176,187.904007,debit_card,1
CA-2017-151183,39.97999954,credit_card,2
CA-2017-151190,35.16799927,credit_card,2
CA-2017-151211,28.37999916,credit_card,3
CA-2017-151218,17.12000084,credit_card,2
CA-2017-151225,131.8320007,credit_card,4
CA-2017-151281,430.8800049,debit_card,6
CA-2017-151358,497.6099854,credit_card,2
CA-2017-151428,13.90400028,debit_card,2
CA-2017-151484,1827.063965,credit_card,1
CA-2017-151596,218.352005,credit_card,2
CA-2017-151750,1352.495972,credit_card,12
CA-2017-151799,11900.06836,credit_card,2
CA-2017-151855,44.52299881,debit_card,2
CA-2017-151911,71.97599792,credit_card,1
CA-2017-151981,81.26599884,credit_card,8
CA-2017-152079,16.23999977,credit_card,10
CA-2017-152093,200.9839935,credit_card,10
CA-2017-152135,25.11000061,credit_card,6
CA-2017-152142,122.9400024,debit_card,2
CA-2017-152198,698.3800049,credit_card,1
CA-2017-152205,12.56000042,credit_card,5
CA-2017-152226,80.95999908,credit_card,3
CA-2017-152261,843.9000244,credit_card,2
CA-2017-152275,707.8800049,credit_card,1
CA-2017-152310,270.0079956,credit_card,10
CA-2017-152436,6.239999771,debit_card,1
CA-2017-152499,219.1600037,credit_card,8
CA-2017-152583,154.8200073,credit_card,8
CA-2017-152660,35.27999878,credit_card,2
CA-2017-152695,175.1399994,credit_card,8
CA-2017-152702,71.97599792,credit_card,5
CA-2017-152709,182.9940033,credit_card,8
CA-2017-152737,276.4590149,credit_card,3
CA-2017-152786,117.9599991,debit_card,1
CA-2017-152807,245.3860016,debit_card,3
CA-2017-152912,221.6679993,credit_card,3
CA-2017-152926,514.9959717,credit_card,6
CA-2017-152933,436.1260071,credit_card,4
CA-2017-152961,7.380000114,credit_card,4
CA-2017-152968,62.04000092,credit_card,8
CA-2017-153045,284.5780029,credit_card,2
CA-2017-153080,34.86000061,credit_card,1
CA-2017-153227,158.3760071,credit_card,4
CA-2017-153339,39.47999954,credit_card,2
CA-2017-153654,4.09499979,credit_card,3
CA-2017-153787,501.8099976,credit_card,6
CA-2017-153822,760.9899902,credit_card,2
CA-2017-153843,122.9540024,credit_card,2
CA-2017-153871,358.6300049,credit_card,6
CA-2017-154011,151.776001,voucher,8
CA-2017-154039,51.41199875,credit_card,5
CA-2017-154074,484.3510132,credit_card,2
CA-2017-154088,2.687999964,credit_card,10
CA-2017-154102,151.9199982,credit_card,5
CA-2017-154109,444.480011,credit_card,1
CA-2017-154116,1870.459961,credit_card,2
CA-2017-154123,15.96000004,credit_card,10
CA-2017-154137,41.40000153,credit_card,8
CA-2017-154214,28.75200081,credit_card,8
CA-2017-154410,683.9520264,credit_card,1
CA-2017-154466,32.40000153,debit_card,1
CA-2017-154501,8.607999802,credit_card,5
CA-2017-154676,57.75,credit_card,2
CA-2017-154718,1.475999951,credit_card,1
CA-2017-154732,679.960022,credit_card,7
CA-2017-154760,9.156000137,credit_card,3
CA-2017-154809,88.04000092,credit_card,8
CA-2017-154816,13.2159996,debit_card,4
CA-2017-154907,14.76000023,credit_card,1
CA-2017-154935,11.43000031,credit_card,1
CA-2017-154949,320.6400146,credit_card,3
CA-2017-155047,47.90399933,voucher,3
CA-2017-155075,5.892000198,credit_card,5
CA-2017-155152,199.9499969,credit_card,3
CA-2017-155159,1516.199951,credit_card,2
CA-2017-155292,176.3320007,credit_card,1
CA-2017-155362,80.99099731,debit_card,1
CA-2017-155376,37.90999985,credit_card,10
CA-2017-155460,287.3039856,credit_card,2
CA-2017-155558,179.0500031,credit_card,8
CA-2017-155607,838.3300171,credit_card,2
CA-2017-155621,75.36000061,credit_card,2
CA-2017-155642,2483.879883,credit_card,10
CA-2017-155698,246.4600067,credit_card,4
CA-2017-155705,31.15200043,credit_card,10
CA-2017-155712,69.88800049,credit_card,1
CA-2017-155740,161.3760071,credit_card,4
CA-2017-155824,876.7700195,credit_card,4
CA-2017-155880,243.2879944,credit_card,3
CA-2017-155936,431.1359863,credit_card,1
CA-2017-155957,124.2399979,credit_card,5
CA-2017-155985,87.70999908,debit_card,2
CA-2017-156139,30.69000053,debit_card,4
CA-2017-156237,2159.966064,credit_card,1
CA-2017-156272,3.167999983,credit_card,2
CA-2017-156363,53.11999893,credit_card,1
CA-2017-156391,62.01599884,debit_card,4
CA-2017-156412,11.95199966,credit_card,8
CA-2017-156622,1540.933838,debit_card,5
CA-2017-156664,130.3800049,credit_card,8
CA-2017-156720,8.880000114,credit_card,6
CA-2017-156769,20.31999969,credit_card,1
CA-2017-156776,1529.839966,credit_card,2
CA-2017-156818,6.539999962,debit_card,3
CA-2017-156951,12035.46191,credit_card,5
CA-2017-156958,1250.355957,voucher,10
CA-2017-157091,100.7040024,credit_card,10
CA-2017-157112,318,credit_card,10
CA-2017-157252,868.5900269,credit_card,1
CA-2017-157273,15.55200005,credit_card,2
CA-2017-157350,28.44000053,credit_card,3
CA-2017-157413,35.06000137,debit_card,6
CA-2017-157420,88.76799774,debit_card,4
CA-2017-157448,551.1539917,credit_card,2
CA-2017-157469,40,debit_card,5
CA-2017-157483,31.15500069,credit_card,1
CA-2017-157651,2518.290039,credit_card,4
CA-2017-157672,118.9899979,voucher,2
CA-2017-157833,186.3040009,credit_card,5
CA-2017-157854,22.46999931,credit_card,4
CA-2017-157903,198.2720032,credit_card,1
CA-2017-157931,42.72600174,credit_card,7
CA-2017-157966,5385.339844,credit_card,6
CA-2017-157980,1.233999968,credit_card,2
CA-2017-157987,5157.64209,credit_card,8
CA-2017-158036,29.30400085,debit_card,3
CA-2017-158071,2038.634033,credit_card,2
CA-2017-158106,31.04999924,credit_card,1
CA-2017-158120,22.09199905,credit_card,8
CA-2017-158169,20.7840004,debit_card,2
CA-2017-158246,662.8400269,credit_card,2
CA-2017-158344,18.20000076,credit_card,8
CA-2017-158379,458.4020081,credit_card,1
CA-2017-158386,290.6659851,credit_card,2
CA-2017-158407,1023.468018,debit_card,5
CA-2017-158561,1043.920044,credit_card,2
CA-2017-158673,53.72000122,credit_card,10
CA-2017-158729,14.27999973,credit_card,8
CA-2017-158736,18.54000092,credit_card,2
CA-2017-158743,1840.55603,credit_card,1
CA-2017-158876,1016.633972,credit_card,3
CA-2017-158883,31.99200058,credit_card,10
CA-2017-158953,5.606999874,debit_card,2
CA-2017-158967,155.371994,credit_card,1
CA-2017-159100,198.1660004,credit_card,1
CA-2017-159107,42.24000168,credit_card,5
CA-2017-159135,376.8659973,credit_card,4
CA-2017-159149,318.2799988,credit_card,4
CA-2017-159156,13.94400024,debit_card,10
CA-2017-159226,167.9680023,credit_card,4
CA-2017-159282,167.7599945,credit_card,1
CA-2017-159352,24.89999962,credit_card,4
CA-2017-159366,30,credit_card,5
CA-2017-159457,170.7859955,credit_card,2
CA-2017-159464,708.1480103,credit_card,1
CA-2017-159506,38.43999863,credit_card,8
CA-2017-159597,2024.880005,credit_card,4
CA-2017-159604,89.90000153,credit_card,10
CA-2017-159667,474.1300049,credit_card,2
CA-2017-159688,34.08000183,debit_card,5
CA-2017-159793,494.3760071,credit_card,3
CA-2017-159954,14,credit_card,1
CA-2017-160017,998.8499756,credit_card,8
CA-2017-160031,60.72000122,credit_card,1
CA-2017-160045,94.84999847,credit_card,1
CA-2017-160087,34.50400162,debit_card,8
CA-2017-160122,97.37000275,credit_card,1
CA-2017-160325,458.4240112,credit_card,2
CA-2017-160395,32.31999969,debit_card,3
CA-2017-160416,35.88999939,credit_card,12
CA-2017-160423,341.9760132,credit_card,5
CA-2017-160458,231.7200012,credit_card,1
CA-2017-160514,496.8599854,credit_card,10
CA-2017-160633,408.5100098,credit_card,2
CA-2017-160661,12.96000004,credit_card,6
CA-2017-160724,20.54400063,credit_card,8
CA-2017-160801,93.01999664,credit_card,8
CA-2017-160885,95.97599792,credit_card,1
CA-2017-160899,8.720000267,credit_card,1
CA-2017-160927,440.5939941,credit_card,8
CA-2017-160934,208.4400024,credit_card,3
CA-2017-160962,184.0079956,credit_card,3
CA-2017-160983,13.47999954,credit_card,6
CA-2017-161018,85.30000305,credit_card,1
CA-2017-161046,724.1259766,credit_card,5
CA-2017-161053,269.8500061,credit_card,3
CA-2017-161067,1980.004028,credit_card,2
CA-2017-161088,10.36800003,credit_card,8
CA-2017-161102,201.6000061,credit_card,2
CA-2017-161130,9.336000443,credit_card,7
CA-2017-161172,1343.427979,credit_card,4
CA-2017-161200,1023.976013,credit_card,3
CA-2017-161333,1099.531982,credit_card,1
CA-2017-161340,433.769989,credit_card,1
CA-2017-161410,19.45599937,credit_card,8
CA-2017-161459,121.4120026,voucher,2
CA-2017-161480,40.7840004,credit_card,8
CA-2017-161557,3.519999981,credit_card,3
CA-2017-161578,350.9760132,credit_card,5
CA-2017-161592,164.8800049,credit_card,2
CA-2017-161655,11.95199966,credit_card,2
CA-2017-161739,21.87999916,credit_card,10
CA-2017-161774,1529.68396,credit_card,8
CA-2017-161809,20.34000015,debit_card,1
CA-2017-161823,769.184021,credit_card,7
CA-2017-161851,179.9400024,voucher,2
CA-2017-161893,151.7319946,credit_card,6
CA-2017-161956,1355.453979,credit_card,6
CA-2017-161970,14313.13574,debit_card,2
CA-2017-161984,213.9680023,debit_card,2
CA-2017-162015,4044.320068,credit_card,2
CA-2017-162033,261.9760132,credit_card,4
CA-2017-162075,3.150000095,debit_card,6
CA-2017-162096,11.41600037,credit_card,2
CA-2017-162173,591.8880005,credit_card,6
CA-2017-162250,99.98000336,credit_card,10
CA-2017-162474,1.248000026,credit_card,2
CA-2017-162481,362.0960083,credit_card,2
CA-2017-162572,72.35600281,credit_card,3
CA-2017-162635,8749.950195,credit_card,2
CA-2017-162712,631.7819824,debit_card,10
CA-2017-162789,32.70000076,credit_card,2
CA-2017-162880,97.44000244,credit_card,1
CA-2017-162929,93.63999939,credit_card,1
CA-2017-162936,1640.699951,credit_card,3
CA-2017-162978,265.6224976,credit_card,6
CA-2017-163006,196.4450073,credit_card,4
CA-2017-163020,9.779999733,credit_card,2
CA-2017-163069,199.9799957,credit_card,1
CA-2017-163097,108.9199982,credit_card,2
CA-2017-163125,146.3840027,credit_card,3
CA-2017-163160,449.8200073,credit_card,2
CA-2017-163188,20.04000092,credit_card,10
CA-2017-163209,228.2640076,credit_card,5
CA-2017-163321,14.76000023,credit_card,3
CA-2017-163335,360.8760071,credit_card,3
CA-2017-163405,977.4240112,credit_card,10
CA-2017-163510,219.9219971,credit_card,4
CA-2017-163531,13.52000046,credit_card,1
CA-2017-163566,563.9400024,credit_card,4
CA-2017-163629,1760.27002,credit_card,5
CA-2017-163671,32.95999908,debit_card,4
CA-2017-163692,5.820000172,credit_card,10
CA-2017-163818,154.7640076,voucher,2
CA-2017-163860,2502.815918,credit_card,1
CA-2017-163902,117.2799988,debit_card,1
CA-2017-163979,45.58399963,credit_card,8
CA-2017-164000,11.21399975,credit_card,1
CA-2017-164042,299.3479919,credit_card,2
CA-2017-164049,62.93999863,debit_card,5
CA-2017-164098,378,credit_card,10
CA-2017-164112,139.8600006,credit_card,1
CA-2017-164168,353.4060059,credit_card,2
CA-2017-164329,47.98400116,credit_card,3
CA-2017-164364,220.4440002,credit_card,7
CA-2017-164378,475.0299988,credit_card,10
CA-2017-164707,189.9199982,credit_card,2
CA-2017-164756,1356.869019,credit_card,1
CA-2017-164819,77.58000183,credit_card,8
CA-2017-164826,101.6719971,credit_card,6
CA-2017-164917,210.0079956,credit_card,4
CA-2017-164959,209.9400024,credit_card,2
CA-2017-165008,6.480000019,credit_card,9
CA-2017-165029,2036.859985,credit_card,9
CA-2017-165099,13.39999962,credit_card,2
CA-2017-165155,89.94999695,credit_card,5
CA-2017-165204,130.6560059,credit_card,3
CA-2017-165323,268.5,debit_card,3
CA-2017-165386,257.6400146,credit_card,6
CA-2017-165491,279.9440002,credit_card,2
CA-2017-165603,59.91999817,credit_card,10
CA-2017-165687,5.880000114,credit_card,1
CA-2017-165715,29.21999931,credit_card,6
CA-2017-165757,88.50800323,credit_card,3
CA-2017-165841,68.1740036,credit_card,8
CA-2017-165904,51.27899933,credit_card,1
CA-2017-166093,1504.910034,credit_card,2
CA-2017-166128,2559.060059,credit_card,2
CA-2017-166142,77.53800201,credit_card,5
CA-2017-166184,188.3800049,debit_card,3
CA-2017-166198,361.1700134,credit_card,10
CA-2017-166296,170.1360016,credit_card,10
CA-2017-166317,616.8480225,credit_card,5
CA-2017-166436,177.8800049,credit_card,3
CA-2017-166499,583.7999878,credit_card,1
CA-2017-166695,570.1079712,credit_card,2
CA-2017-166709,22.36800003,credit_card,6
CA-2017-166835,5.679999828,credit_card,10
CA-2017-166849,73.1760025,credit_card,10
CA-2017-166856,140.3600006,credit_card,10
CA-2017-166898,105.2720032,credit_card,2
CA-2017-166919,11.22000027,credit_card,2
CA-2017-166926,608.5200195,credit_card,10
CA-2017-166933,33.52799988,credit_card,7
CA-2017-167003,20.31999969,debit_card,4
CA-2017-167080,75.05999756,credit_card,10
CA-2017-167094,965.1680298,debit_card,2
CA-2017-167101,928.7700195,credit_card,2
CA-2017-167150,294.1520081,debit_card,2
CA-2017-167227,2686.665039,credit_card,3
CA-2017-167381,11.69999981,voucher,10
CA-2017-167542,5.800000191,credit_card,1
CA-2017-167549,895.9199829,debit_card,4
CA-2017-167626,83.26399994,credit_card,3
CA-2017-167640,2052.511963,credit_card,3
CA-2017-167661,577.026001,credit_card,2
CA-2017-167668,71.63200378,credit_card,1
CA-2017-167703,945.8560181,credit_card,4
CA-2017-167752,572.7280273,credit_card,7
CA-2017-167871,37.60800171,credit_card,3
CA-2017-167899,89.63200378,credit_card,2
CA-2017-167913,167.0480042,credit_card,2
CA-2017-167941,985.6439819,credit_card,2
CA-2017-167976,6.989999771,credit_card,1
CA-2017-168102,812.7360229,credit_card,10
CA-2017-168109,535.5200195,credit_card,1
CA-2017-168123,3017.045898,credit_card,2
CA-2017-168172,128.0579987,credit_card,1
CA-2017-168179,8.819999695,credit_card,4
CA-2017-168193,715.8400269,credit_card,1
CA-2017-168228,117.8960037,credit_card,2
CA-2017-168389,1208.449951,credit_card,2
CA-2017-168396,24.08799934,credit_card,3
CA-2017-168403,62.7480011,credit_card,4
CA-2017-168641,1239.040039,credit_card,10
CA-2017-168655,20.30400085,credit_card,1
CA-2017-168739,535.4099731,credit_card,1
CA-2017-168837,6.984000206,credit_card,1
CA-2017-168858,90.54399872,credit_card,5
CA-2017-168900,5.940000057,credit_card,8
CA-2017-168942,71.98000336,credit_card,3
CA-2017-169005,2.039999962,debit_card,2
CA-2017-169012,21.55200005,credit_card,2
CA-2017-169054,305.3120117,credit_card,3
CA-2017-169124,2.286000013,credit_card,10
CA-2017-169264,579.9199829,credit_card,8
CA-2017-169285,1790.982056,credit_card,5
CA-2017-169327,403.5939941,credit_card,6
CA-2017-169362,572.1599731,credit_card,5
CA-2017-169404,17.90399933,voucher,5
CA-2017-169411,32.98500061,debit_card,5
CA-2017-169439,12.26000023,credit_card,3
CA-2017-169474,72.63999939,credit_card,2
CA-2017-169607,39.87900162,credit_card,8
CA-2017-169691,212.1360016,debit_card,4
CA-2017-169810,17.94000053,credit_card,10
CA-2017-169817,1087.936035,credit_card,5
CA-2017-169859,609.4359741,credit_card,8
CA-2017-169894,477.4460144,credit_card,5
CA-2017-169901,697.1599731,credit_card,3
CA-2017-169929,99.48799896,credit_card,10
CA-2017-169978,1477.18396,credit_card,3
CA-2017-169999,237.8320007,credit_card,5
US-2014-100279,28.79999924,credit_card,2
US-2014-102071,792.5139771,credit_card,4
US-2014-102631,10.36800003,debit_card,3
US-2014-102715,445.1539917,credit_card,6
US-2014-103338,39.12799835,credit_card,1
US-2014-103905,166.326004,credit_card,2
US-2014-104759,195.9750061,debit_card,1
US-2014-105137,407.7820129,credit_card,10
US-2014-105151,479.9840088,credit_card,3
US-2014-105767,382.5539856,debit_card,2
US-2014-106299,618.1500244,credit_card,2
US-2014-106334,1688.706055,credit_card,8
US-2014-106992,65.87200165,credit_card,6
US-2014-107405,225.576004,credit_card,10
US-2014-107699,26.35199928,debit_card,5
US-2014-107993,10.77600002,credit_card,10
US-2014-109036,1471.959961,credit_card,8
US-2014-109162,1628.819946,credit_card,5
US-2014-109456,25.69599915,credit_card,3
US-2014-110674,539.9639893,credit_card,1
US-2014-111171,123.9199982,credit_card,2
US-2014-111353,393.5400085,credit_card,10
US-2014-112795,137.9400024,credit_card,5
US-2014-112872,781.7979736,credit_card,2
US-2014-112914,815.1879883,credit_card,1
US-2014-112949,26.65600014,credit_card,3
US-2014-112991,197.3280029,debit_card,1
US-2014-113124,25.34399986,credit_card,6
US-2014-114188,1735.060059,credit_card,3
US-2014-114377,447.8599854,debit_card,2
US-2014-115189,74.04799652,credit_card,8
US-2014-115196,4.889999866,debit_card,2
US-2014-115987,67.91999817,credit_card,6
US-2014-117058,5.480000019,credit_card,5
US-2014-117135,794.0960083,credit_card,1
US-2014-117163,223.9900055,debit_card,1
US-2014-117170,462,credit_card,10
US-2014-117380,20.73600006,credit_card,3
US-2014-117744,2442.083984,credit_card,10
US-2014-117968,488.447998,credit_card,2
US-2014-118486,110.2799988,debit_card,1
US-2014-119081,150.4600067,debit_card,10
US-2014-119137,1602.995972,credit_card,17
US-2014-120175,244.5500031,credit_card,1
US-2014-120236,108.7679977,voucher,6
US-2014-120313,131.9400024,credit_card,6
US-2014-120740,247.2640076,credit_card,2
US-2014-121566,91.09200287,debit_card,1
US-2014-121734,3.552000046,debit_card,1
US-2014-122021,131.7359924,credit_card,4
US-2014-122959,23.92000008,credit_card,3
US-2014-123183,978.2020264,credit_card,2
US-2014-123519,553.1099854,debit_card,2
US-2014-124625,52.95999908,credit_card,10
US-2014-125521,1023.935974,credit_card,2
US-2014-126340,434.3519897,voucher,2
US-2014-126571,1408.696045,voucher,6
US-2014-127635,2639.645996,credit_card,10
US-2014-127978,347.1839905,credit_card,2
US-2014-128685,64.95999908,credit_card,8
US-2014-129609,146.8600006,debit_card,2
US-2014-130358,332.7359924,credit_card,1
US-2014-131275,263.9299927,credit_card,8
US-2014-131870,22.83600044,credit_card,1
US-2014-131982,178.9199982,credit_card,1
US-2014-133949,1141.937988,credit_card,8
US-2014-134054,17.8560009,debit_card,2
US-2014-134614,143.7299957,debit_card,10
US-2014-134712,10.43000031,credit_card,1
US-2014-134733,32.5359993,credit_card,2
US-2014-134971,1.787999988,debit_card,8
US-2014-135881,971.3140259,credit_card,10
US-2014-135972,252.5839996,credit_card,4
US-2014-137155,175.0299988,credit_card,4
US-2014-137680,30.50399971,credit_card,1
US-2014-137869,54.00799942,credit_card,2
US-2014-138247,643.2379761,credit_card,5
US-2014-138758,77.59200287,credit_card,7
US-2014-138828,124.7600021,credit_card,2
US-2014-138835,300.9039917,credit_card,3
US-2014-139500,18.89999962,voucher,8
US-2014-139640,35.87200165,voucher,2
US-2014-140116,47.18000031,credit_card,1
US-2014-140452,363.8460083,credit_card,2
US-2014-140914,944.085022,credit_card,8
US-2014-141215,767.0339966,credit_card,10
US-2014-141257,1.080000043,credit_card,2
US-2014-143231,451.6600037,credit_card,10
US-2014-143287,739.1920166,credit_card,6
US-2014-143581,104.2799988,credit_card,3
US-2014-143707,66.11199951,debit_card,10
US-2014-143721,66.69000244,credit_card,10
US-2014-144078,2007.754028,credit_card,2
US-2014-146353,3033.785889,credit_card,3
US-2014-147627,2176.332031,debit_card,2
US-2014-147648,31.92000008,credit_card,2
US-2014-147704,1382.592041,credit_card,6
US-2014-147774,127.8690033,debit_card,5
US-2014-148194,183.7700043,credit_card,2
US-2014-148838,769.5640259,debit_card,9
US-2014-149034,200.7949982,credit_card,10
US-2014-150119,388.7000122,credit_card,5
US-2014-150434,1063.661987,credit_card,5
US-2014-150532,18.84000015,debit_card,4
US-2014-150574,127.7200012,credit_card,8
US-2014-150924,164.6880035,credit_card,3
US-2014-151015,65.63999939,credit_card,3
US-2014-151925,88.77600098,credit_card,6
US-2014-152030,17.12000084,credit_card,1
US-2014-152723,25.24799919,credit_card,1
US-2014-154655,19.97999954,credit_card,1
US-2014-154879,83.91799927,voucher,5
US-2014-155502,769.6160278,credit_card,1
US-2014-155544,28.54999924,credit_card,8
US-2014-155817,281.2000122,debit_card,7
US-2014-155894,50.45399857,credit_card,3
US-2014-156216,9.449999809,credit_card,2
US-2014-157021,367.8320007,credit_card,1
US-2014-157070,16.89599991,credit_card,8
US-2014-157231,17.76000023,debit_card,10
US-2014-157385,1067.412964,credit_card,2
US-2014-157406,78.63300323,credit_card,2
US-2014-157847,605.5800171,credit_card,1
US-2014-158057,9897.339844,credit_card,1
US-2014-158365,6,credit_card,8
US-2014-158400,535.4099731,credit_card,10
US-2014-158638,859.2000122,credit_card,2
US-2014-159611,387.1539917,credit_card,5
US-2014-159618,261.4240112,debit_card,3
US-2014-159926,138.4060059,credit_card,1
US-2014-160444,644.0640259,credit_card,5
US-2014-160780,857.7360229,credit_card,6
US-2014-161613,43.17599869,credit_card,2
US-2014-163146,19.44000053,credit_card,3
US-2014-163797,1214.849976,credit_card,2
US-2014-164406,115.9179993,credit_card,1
US-2014-164616,149.7359924,credit_card,1
US-2014-164644,10.07999992,credit_card,1
US-2014-164763,236.9880066,credit_card,2
US-2014-165589,6.159999847,credit_card,1
US-2014-165659,114.0339966,credit_card,1
US-2014-165862,2.960000038,credit_card,6
US-2014-166310,121.7799988,credit_card,3
US-2014-166828,604.7680054,credit_card,2
US-2014-167262,307.980011,credit_card,3
US-2014-167633,431.9760132,credit_card,1
US-2014-167738,426.4100037,credit_card,1
US-2014-168501,529.2199707,credit_card,10
US-2014-169390,2879.951904,credit_card,8
US-2014-169789,254.6040039,credit_card,4
US-2015-100069,23.68000031,credit_card,1
US-2015-100377,72.78399658,debit_card,2
US-2015-100531,525.2000122,credit_card,4
US-2015-101399,14.01599979,credit_card,8
US-2015-103471,398.2200012,debit_card,2
US-2015-103996,372.0100098,credit_card,3
US-2015-104185,16.73999977,credit_card,5
US-2015-105676,71.97599792,credit_card,3
US-2015-106495,32.95199966,credit_card,8
US-2015-106873,450.6960144,credit_card,1
US-2015-107349,25.15999985,voucher,6
US-2015-107944,972.9400024,credit_card,3
US-2015-108966,93.88800049,credit_card,4
US-2015-109015,115.8759995,credit_card,1
US-2015-110163,56.70399857,credit_card,2
US-2015-110569,760.7000122,debit_card,1
US-2015-111927,19.44000053,credit_card,10
US-2015-112508,88.0739975,debit_card,8
US-2015-113327,797.0620117,credit_card,2
US-2015-114741,1211.927979,credit_card,4
US-2015-114839,31.10400009,credit_card,10
US-2015-115238,195.3000031,debit_card,1
US-2015-115343,370.4400024,credit_card,1
US-2015-116981,321.4370117,credit_card,12
US-2015-117184,17.83799934,credit_card,1
US-2015-117492,11.6960001,credit_card,2
US-2015-118766,36.49000168,credit_card,10
US-2015-118983,830.4959717,credit_card,2
US-2015-119312,106.2320023,credit_card,2
US-2015-120161,39.95999908,credit_card,8
US-2015-120502,184.4920044,credit_card,1
US-2015-120572,41.90399933,credit_card,8
US-2015-120712,193.8000031,credit_card,2
US-2015-120957,20.04000092,credit_card,2
US-2015-122140,312.7640076,credit_card,6
US-2015-122784,750.4320068,credit_card,6
US-2015-122910,2665.620117,credit_card,7
US-2015-123218,1058.640015,debit_card,2
US-2015-123918,108.9240036,credit_card,2
US-2015-123960,275.9620056,credit_card,1
US-2015-124219,49.34999847,credit_card,3
US-2015-125374,148.2879944,credit_card,4
US-2015-126214,20.3390007,credit_card,10
US-2015-126235,12.17599964,credit_card,1
US-2015-126753,348.3859863,credit_card,8
US-2015-126977,1515.706055,debit_card,3
US-2015-127040,205.5140076,credit_card,5
US-2015-128090,130.5540009,credit_card,2
US-2015-128587,40.61999893,credit_card,5
US-2015-129007,8389.169922,credit_card,4
US-2015-129637,351.7399902,credit_card,5
US-2015-130491,77.66699982,credit_card,8
US-2015-130512,494.6199951,credit_card,6
US-2015-130519,359.5239868,voucher,3
US-2015-131359,258.769989,credit_card,10
US-2015-131842,7.184000015,credit_card,6
US-2015-132836,105.9860001,credit_card,1
US-2015-134271,7.800000191,credit_card,3
US-2015-134558,52.5019989,credit_card,4
US-2015-136259,972.447998,credit_card,4
US-2015-136427,20.87999916,credit_card,2
US-2015-136476,34.27199936,credit_card,3
US-2015-136749,914.2919922,credit_card,1
US-2015-136987,412.5320129,credit_card,7
US-2015-137008,67.39600372,credit_card,4
US-2015-137533,9.248000145,credit_card,3
US-2015-138093,606.9580078,debit_card,6
US-2015-138121,375.8619995,credit_card,2
US-2015-138303,2032.109009,debit_card,1
US-2015-138716,146.8200073,credit_card,6
US-2015-138919,18.96999931,credit_card,10
US-2015-139675,372.6719971,credit_card,4
US-2015-139759,33.86000061,credit_card,8
US-2015-140200,40.45999908,credit_card,3
US-2015-140851,357.9299927,credit_card,4
US-2015-141453,595.3800049,credit_card,5
US-2015-141684,1117.920044,credit_card,4
US-2015-142020,2003.920044,credit_card,1
US-2015-142811,70.55999756,credit_card,5
US-2015-144771,30.05400085,credit_card,1
US-2015-145121,19.13599968,credit_card,2
US-2015-145422,523.25,credit_card,2
US-2015-145436,123.7600021,credit_card,1
US-2015-146745,65.87200165,credit_card,1
US-2015-147242,110.7779999,credit_card,2
US-2015-147662,456.223999,credit_card,8
US-2015-147739,6.71999979,credit_card,1
US-2015-148817,281.0639954,credit_card,3
US-2015-149629,1.271999955,credit_card,2
US-2015-149692,16.3920002,credit_card,8
US-2015-150161,251.5800018,credit_card,3
US-2015-150231,1415.76001,credit_card,5
US-2015-151407,29.70000076,credit_card,4
US-2015-151435,7.039999962,credit_card,5
US-2015-152128,266.5599976,debit_card,2
US-2015-153283,88.80000305,credit_card,1
US-2015-153374,5.679999828,credit_card,2
US-2015-153500,256.5679932,debit_card,4
US-2015-154389,46.72000122,credit_card,5
US-2015-156496,205.2680054,credit_card,10
US-2015-156797,361.4559937,credit_card,5
US-2015-156867,2167.835938,debit_card,2
US-2015-157014,558.8599854,credit_card,5
US-2015-157154,35.11999893,credit_card,10
US-2015-158589,340.70401,credit_card,6
US-2015-158911,18.91200066,credit_card,10
US-2015-159499,681.7020264,credit_card,2
US-2015-159513,5.78000021,credit_card,1
US-2015-159982,434.1319885,credit_card,3
US-2015-160563,194.526001,credit_card,3
US-2015-160857,186.0420074,credit_card,1
US-2015-161347,6.360000134,debit_card,1
US-2015-161466,16.4640007,credit_card,2
US-2015-161991,1825.001953,credit_card,1
US-2015-163279,28.68000031,credit_card,3
US-2015-163433,1726.449219,credit_card,2
US-2015-163685,88.61599731,voucher,3
US-2015-163825,289.9200134,credit_card,2
US-2015-164175,29.96999931,credit_card,1
US-2015-164238,491.7279968,credit_card,6
US-2015-164308,15.42399979,credit_card,1
US-2015-164357,310.743988,credit_card,1
US-2015-164448,148.4499969,credit_card,2
US-2015-164966,727.2960205,credit_card,2
US-2015-165512,52.29800034,credit_card,2
US-2015-165743,250.776001,credit_card,2
