metric_id,campaign_id,impressions,clicks,conversions,bounces,metric_date
13775,1481,18023,1754,247,49,10-11-2016
13776,1481,7947,633,270,176,22-11-2016
13777,1481,9621,858,155,107,18-11-2016
13778,1482,13664,1006,181,183,19-12-2016
13779,1482,7773,542,73,25,28-12-2016
13780,1482,7490,343,356,33,26-12-2016
13781,1482,5370,558,329,128,03-01-2017
13782,1482,7148,553,187,63,01-01-2017
13783,1482,4543,373,263,120,02-01-2017
13784,1482,13526,1148,355,12,05-01-2017
13785,1482,11667,477,417,153,27-12-2016
13786,1482,10571,1226,266,152,08-01-2017
13787,1482,15728,1533,347,37,31-12-2016
13788,1482,7446,453,458,46,29-12-2016
13789,1482,10218,893,281,152,30-12-2016
13790,1482,13448,835,228,138,06-01-2017
13791,1482,22983,1103,311,62,23-12-2016
13792,1482,24797,2875,274,22,20-12-2016
13793,1483,10366,1058,427,157,13-07-2017
13794,1483,7957,435,175,124,22-07-2017
13795,1483,12247,360,69,134,02-07-2017
13796,1483,9832,1042,197,77,01-07-2017
13797,1483,18776,1136,280,133,26-06-2017
13798,1483,18189,1203,485,18,03-07-2017
13799,1483,10262,403,371,181,08-07-2017
13800,1483,10477,335,284,25,24-07-2017
13801,1484,23470,1208,143,10,28-03-2016
13802,1484,20154,1136,241,115,24-03-2016
13803,1484,15064,334,367,122,13-03-2016
13804,1484,18559,1514,270,131,25-03-2016
13805,1484,5283,240,147,71,23-03-2016
13806,1484,8396,672,326,27,17-03-2016
13807,1484,17474,1168,442,105,02-04-2016
13808,1485,16252,1062,267,96,06-11-2016
13809,1485,23765,1162,84,194,31-10-2016
13810,1485,20820,517,219,185,03-11-2016
13811,1485,22641,2471,445,76,28-10-2016
13812,1485,8617,547,499,122,01-11-2016
13813,1485,15690,1089,57,85,04-11-2016
13814,1485,12277,965,368,158,29-10-2016
13815,1486,16304,1357,63,178,07-05-2016
13816,1486,20342,2364,419,183,04-05-2016
13817,1486,24841,2602,428,164,11-05-2016
13818,1486,9255,1085,422,34,08-05-2016
13819,1486,15789,1637,48,197,06-05-2016
13820,1486,23610,2670,403,48,05-05-2016
13821,1486,15199,702,287,26,09-05-2016
13822,1486,9646,768,122,70,10-05-2016
13823,1487,13440,646,377,158,06-03-2017
13824,1487,19257,2110,474,1,04-03-2017
13825,1487,20159,2275,190,161,03-03-2017
13826,1487,7071,697,156,124,05-03-2017
13827,1487,24498,505,58,193,10-03-2017
13828,1487,17847,934,187,20,02-03-2017
13829,1487,16642,638,136,25,01-03-2017
13830,1487,9836,933,450,63,18-03-2017
13831,1487,15566,1176,330,194,13-03-2017
13832,1487,9904,900,104,194,19-03-2017
13833,1487,17708,576,413,22,09-03-2017
13834,1487,24753,1237,465,5,12-03-2017
13835,1487,24551,2129,252,23,17-03-2017
13836,1487,8299,406,448,153,16-03-2017
13837,1488,20881,1682,26,150,30-09-2017
13838,1488,15636,647,17,85,22-09-2017
13839,1488,7549,578,214,39,27-09-2017
13840,1488,3692,155,82,64,26-09-2017
13841,1488,7968,737,234,49,28-09-2017
13842,1488,3280,271,100,148,04-10-2017
13843,1488,7043,256,233,138,02-10-2017
13844,1488,7558,806,1,135,24-09-2017
13845,1488,7815,587,456,66,29-09-2017
13846,1488,14917,1639,283,52,25-09-2017
13847,1488,24225,2534,133,4,05-10-2017
13848,1488,11289,1225,263,57,03-10-2017
13849,1489,14789,592,227,126,21-03-2017
13850,1489,7409,368,244,55,27-03-2017
13851,1489,24446,2334,494,60,26-03-2017
13852,1489,22418,765,256,140,25-03-2017
13853,1489,23342,855,101,179,28-03-2017
13854,1489,16951,1398,257,80,24-03-2017
13855,1489,22342,2148,208,159,23-03-2017
13856,1489,19406,621,234,166,22-03-2017
13857,1490,15750,1244,290,151,22-07-2017
13858,1490,14583,613,283,136,19-07-2017
13859,1490,15415,1504,246,177,18-07-2017
13860,1490,23050,1597,52,189,31-07-2017
13861,1490,13549,325,182,92,26-07-2017
13862,1490,19318,436,96,67,24-07-2017
13863,1491,24540,765,193,21,08-05-2016
13864,1491,7692,620,12,102,25-04-2016
13865,1491,24101,837,133,105,29-04-2016
13866,1491,14002,1346,333,47,18-05-2016
13867,1491,7815,294,27,65,20-04-2016
13868,1491,15336,1219,177,163,05-05-2016
13869,1491,18433,2162,272,149,24-05-2016
13870,1491,24992,2380,344,179,06-05-2016
13871,1491,4840,451,6,158,28-04-2016
13872,1491,4326,426,336,94,25-05-2016
13873,1491,10084,811,64,138,27-04-2016
13874,1492,20802,632,134,117,26-01-2017
13875,1492,13906,726,300,150,02-02-2017
13876,1492,22820,1409,77,88,23-01-2017
13877,1492,4020,471,262,103,24-01-2017
13878,1492,18610,1895,393,140,12-02-2017
13879,1492,22601,1049,414,41,28-01-2017
13880,1493,5839,508,419,150,19-01-2017
13881,1493,10573,1101,475,135,24-01-2017
13882,1493,15679,519,103,192,30-01-2017
13883,1493,10023,738,494,8,25-01-2017
13884,1493,19030,1074,202,129,20-01-2017
13885,1493,7707,559,416,3,26-01-2017
13886,1493,4116,257,422,11,31-01-2017
13887,1493,15674,1646,248,136,06-02-2017
13888,1493,12456,293,227,194,01-02-2017
13889,1493,14987,682,99,8,29-01-2017
13890,1494,15102,1435,401,36,14-03-2016
13891,1494,20465,681,312,152,20-03-2016
13892,1494,14272,404,447,17,26-03-2016
13893,1494,12289,722,470,8,19-03-2016
13894,1494,19812,2321,145,28,17-03-2016
13895,1494,12025,305,282,54,02-03-2016
13896,1494,7079,546,349,61,11-03-2016
13897,1494,21884,1653,438,159,29-03-2016
13898,1494,19374,1138,46,34,08-03-2016
13899,1494,14043,648,133,53,01-03-2016
13900,1494,4609,171,429,186,28-03-2016
13901,1494,11049,971,330,184,27-03-2016
13902,1494,11322,1027,175,51,25-03-2016
13903,1494,24090,932,366,163,18-03-2016
13904,1494,22668,2496,345,186,04-03-2016
13905,1495,21041,424,441,29,19-12-2017
13906,1495,18986,859,196,45,08-12-2017
13907,1495,21948,1454,59,90,14-12-2017
13908,1495,17411,1575,154,174,10-12-2017
13909,1495,16617,669,28,107,12-12-2017
13910,1495,8855,983,432,111,29-11-2017
13911,1495,19691,1047,141,26,13-12-2017
13912,1496,8401,192,413,24,13-01-2017
13913,1496,10912,1054,0,3,12-01-2017
13914,1496,24856,2040,134,55,16-01-2017
13915,1496,11893,345,30,128,21-01-2017
13916,1496,8626,268,271,100,20-01-2017
13917,1496,14312,1023,290,19,30-01-2017
13918,1496,6919,564,40,92,31-01-2017
13919,1496,20841,627,175,65,05-02-2017
13920,1496,21140,1986,90,97,25-01-2017
13921,1497,5763,137,321,71,19-12-2016
13922,1497,3404,387,364,79,12-12-2016
13923,1497,22135,1606,355,132,28-12-2016
13924,1497,22753,2534,369,67,09-12-2016
13925,1497,19424,499,158,72,08-12-2016
13926,1497,18148,1997,306,196,16-12-2016
13927,1497,4806,200,329,75,07-12-2016
13928,1497,17999,2120,389,12,01-01-2017
13929,1498,16488,1358,179,21,24-09-2016
13930,1498,5735,525,462,5,19-09-2016
13931,1498,6908,810,214,188,21-09-2016
13932,1498,18899,731,252,22,23-09-2016
13933,1498,14710,852,452,96,25-09-2016
13934,1498,7084,166,220,103,26-09-2016
13935,1498,13706,571,321,11,27-09-2016
13936,1498,6262,657,375,46,20-09-2016
13937,1498,11749,1064,469,163,28-09-2016
13938,1498,4381,441,46,180,22-09-2016
13939,1498,16320,1204,425,101,18-09-2016
13940,1499,17268,1004,18,47,22-03-2017
13941,1499,10881,411,396,49,10-03-2017
13942,1499,15963,372,163,170,24-02-2017
13943,1499,13382,432,425,83,04-03-2017
13944,1499,9343,1098,266,148,28-02-2017
13945,1499,13291,1435,329,140,26-02-2017
13946,1499,14165,1203,101,175,21-03-2017
13947,1499,9468,453,163,79,08-03-2017
13948,1499,6559,132,300,110,24-03-2017
13949,1499,24301,706,15,100,17-03-2017
13950,1499,11680,943,321,145,11-03-2017
13951,1499,12675,1198,92,169,05-03-2017
13952,1500,19247,1368,240,37,13-08-2017
13953,1500,10018,396,367,101,06-08-2017
13954,1500,5690,216,366,36,12-08-2017
13955,1500,17501,1436,367,85,09-08-2017
13956,1500,20285,1516,106,184,08-08-2017
13957,1500,17166,1595,311,3,07-08-2017
13958,1500,19667,2017,433,79,11-08-2017
13959,1500,17388,1858,470,83,10-08-2017
13960,1501,20079,1865,268,106,10-08-2017
13961,1501,13962,826,283,110,07-08-2017
13962,1501,21220,1790,127,2,09-08-2017
13963,1501,22666,2445,73,122,08-08-2017
13964,1501,15342,560,283,12,13-08-2017
13965,1501,19517,1707,374,132,05-08-2017
13966,1501,11473,1116,26,15,06-08-2017
13967,1502,17635,647,245,69,22-12-2017
13968,1502,17475,655,445,191,01-01-2018
13969,1502,5472,316,326,164,27-12-2017
13970,1502,3291,175,298,195,21-12-2017
13971,1502,22843,1013,393,7,18-12-2017
13972,1502,23674,1746,402,93,31-12-2017
13973,1502,6253,553,107,13,30-12-2017
13974,1502,24987,833,139,10,03-01-2018
13975,1502,21420,1292,207,19,26-12-2017
13976,1502,19190,715,74,1,24-12-2017
13977,1502,8280,691,431,87,25-12-2017
13978,1502,18216,613,263,148,23-12-2017
13979,1503,9274,719,121,20,23-12-2016
13980,1503,17735,1088,67,160,25-12-2016
13981,1503,24313,2887,435,73,27-12-2016
13982,1503,19410,1249,483,48,20-12-2016
13983,1503,3664,283,286,81,24-12-2016
13984,1503,15257,896,382,61,21-12-2016
13985,1503,23461,1880,13,194,26-12-2016
13986,1503,23931,2046,237,39,22-12-2016
13987,1504,4040,303,324,18,12-04-2017
13988,1504,18540,733,51,149,10-04-2017
13989,1504,19152,2093,156,196,28-03-2017
13990,1504,14291,1101,461,196,09-04-2017
13991,1504,3078,186,254,68,31-03-2017
13992,1504,23823,2553,448,105,03-04-2017
13993,1504,4028,320,397,185,30-03-2017
13994,1504,16429,1910,496,163,02-04-2017
13995,1504,16817,1745,442,56,26-03-2017
13996,1504,9016,412,178,175,01-04-2017
13997,1504,18812,1334,201,146,20-03-2017
13998,1504,20217,502,53,0,08-04-2017
13999,1504,12390,1006,201,146,22-03-2017
14000,1504,11846,899,454,104,27-03-2017
14001,1505,15406,1630,151,180,24-02-2016
14002,1505,16260,1920,214,177,04-03-2016
14003,1505,10914,1233,23,24,20-02-2016
14004,1505,8515,368,20,32,11-02-2016
14005,1505,5458,552,110,28,14-02-2016
14006,1505,15331,1611,412,104,19-02-2016
14007,1505,15765,1568,323,119,06-03-2016
14008,1506,16896,1027,74,82,27-09-2017
14009,1506,10796,272,84,139,29-09-2017
14010,1506,16226,367,433,159,16-09-2017
14011,1506,13654,325,215,28,22-09-2017
14012,1506,23605,1802,214,17,24-09-2017
14013,1506,21722,1085,79,130,28-09-2017
14014,1506,12596,782,130,10,18-09-2017
14015,1506,4274,310,21,116,30-09-2017
14016,1506,5535,217,454,39,09-09-2017
14017,1506,3715,429,467,50,20-09-2017
14018,1506,20396,825,56,142,10-09-2017
14019,1506,12120,1105,45,149,13-09-2017
14020,1506,18574,2093,493,174,21-09-2017
14021,1506,6686,512,244,54,11-09-2017
14022,1507,5957,672,395,48,11-10-2017
14023,1507,15951,1597,191,121,21-10-2017
14024,1507,9475,704,22,179,20-10-2017
14025,1507,22111,1031,325,101,31-10-2017
14026,1507,13255,1383,466,124,29-10-2017
14027,1507,5373,440,158,79,18-10-2017
14028,1507,5212,229,12,147,12-10-2017
14029,1507,14587,1376,342,50,25-10-2017
14030,1507,12915,1162,423,195,22-10-2017
14031,1507,13530,391,284,113,16-10-2017
14032,1507,18926,1203,114,179,14-10-2017
14033,1507,6512,572,412,189,24-10-2017
14034,1508,17170,705,305,21,02-08-2016
14035,1508,9827,410,458,92,16-08-2016
14036,1508,11557,303,467,20,09-08-2016
14037,1508,14455,1255,148,5,20-07-2016
14038,1508,7178,336,445,94,11-08-2016
14039,1508,17746,472,434,0,15-08-2016
14040,1508,12071,1363,326,25,17-08-2016
14041,1508,20098,974,24,17,13-08-2016
14042,1508,15327,1026,317,102,13-07-2016
14043,1509,8722,929,172,37,12-02-2016
14044,1509,3905,304,151,44,05-02-2016
14045,1509,6977,714,21,175,30-01-2016
14046,1509,6145,168,143,186,04-02-2016
14047,1509,10435,598,250,151,01-02-2016
14048,1509,15294,315,107,193,31-01-2016
14049,1509,24091,2179,325,92,11-02-2016
14050,1509,11129,993,89,128,28-01-2016
14051,1509,13816,572,150,25,02-02-2016
14052,1509,23414,1856,280,179,03-02-2016
14053,1509,14889,436,351,124,29-01-2016
14054,1509,17864,1066,349,189,06-02-2016
14055,1509,19270,1288,240,33,09-02-2016
14056,1509,18249,751,175,178,07-02-2016
14057,1509,16160,359,209,81,08-02-2016
14058,1510,4856,356,77,107,28-10-2016
14059,1510,15977,1127,376,157,24-10-2016
14060,1510,24101,2652,151,154,18-10-2016
14061,1510,8681,206,311,179,22-10-2016
14062,1510,19292,2043,129,20,27-10-2016
14063,1510,8312,405,77,187,16-10-2016
14064,1510,21475,983,365,41,17-10-2016
14065,1510,16157,436,126,77,15-10-2016
14066,1510,14312,584,306,64,21-10-2016
14067,1510,22959,1726,460,85,19-10-2016
14068,1510,12135,893,133,129,20-10-2016
14069,1510,20528,1788,263,199,25-10-2016
14070,1511,20768,613,287,114,12-11-2017
14071,1511,9089,669,134,24,08-12-2017
14072,1511,3356,292,282,93,15-11-2017
14073,1511,7395,712,19,107,06-11-2017
14074,1511,14193,1124,360,185,03-12-2017
14075,1511,14676,1116,2,191,04-12-2017
14076,1511,18475,1749,300,143,26-11-2017
14077,1511,23106,1204,264,192,27-11-2017
14078,1511,22210,1413,71,91,04-11-2017
14079,1512,10957,1188,447,151,10-09-2017
14080,1512,3222,214,24,125,14-08-2017
14081,1512,3991,145,156,3,17-08-2017
14082,1512,24321,909,125,32,21-08-2017
14083,1512,21257,2063,231,154,26-08-2017
14084,1512,19883,1321,172,130,04-09-2017
14085,1512,13562,1058,109,140,05-09-2017
14086,1512,12077,1063,90,38,12-09-2017
14087,1513,10241,625,287,88,01-03-2017
14088,1513,8481,810,198,143,04-03-2017
14089,1513,16515,1903,81,188,25-02-2017
14090,1513,9810,881,87,122,28-02-2017
14091,1513,6615,289,98,155,02-03-2017
14092,1513,24891,1111,470,135,23-02-2017
14093,1513,11015,865,255,136,24-02-2017
14094,1513,5024,402,93,184,22-02-2017
14095,1513,13348,604,380,172,26-02-2017
14096,1513,24609,2929,108,20,27-02-2017
14097,1514,4794,507,429,123,31-10-2017
14098,1514,12166,776,474,8,09-11-2017
14099,1514,24199,936,409,142,10-11-2017
14100,1514,12328,792,265,150,08-11-2017
14101,1514,11766,1054,201,120,11-11-2017
14102,1514,16462,1653,335,144,07-11-2017
14103,1514,22690,886,477,159,28-10-2017
14104,1514,12480,1431,80,156,27-10-2017
14105,1515,22230,1613,187,138,05-03-2017
14106,1515,19959,685,233,7,13-03-2017
14107,1515,19053,1698,416,165,27-02-2017
14108,1515,22115,1842,134,102,25-02-2017
14109,1515,20886,1760,66,159,10-03-2017
14110,1515,10570,1241,315,40,01-03-2017
14111,1515,23588,2384,259,166,26-02-2017
14112,1515,21564,2342,204,129,24-02-2017
14113,1515,23312,2445,38,101,06-03-2017
14114,1515,19964,2066,401,141,09-03-2017
14115,1515,20202,1513,421,114,12-03-2017
14116,1515,16297,620,6,71,04-03-2017
14117,1516,13258,859,363,19,28-01-2017
14118,1516,15766,422,246,95,11-01-2017
14119,1516,9195,717,33,75,14-01-2017
14120,1516,19473,523,429,39,17-01-2017
14121,1516,3390,399,204,13,12-01-2017
14122,1516,19838,1432,195,108,27-01-2017
14123,1516,7141,355,362,122,22-01-2017
14124,1516,8655,212,296,11,25-01-2017
14125,1516,6238,530,118,133,31-01-2017
14126,1516,6508,533,59,55,10-01-2017
14127,1516,18838,2105,481,1,06-01-2017
14128,1516,15863,1051,90,23,01-02-2017
14129,1516,10803,335,89,33,26-01-2017
14130,1516,23207,1808,240,117,07-01-2017
14131,1517,24001,1975,428,163,17-04-2016
14132,1517,7583,594,499,156,12-04-2016
14133,1517,24940,2056,499,35,16-04-2016
14134,1517,19084,522,464,187,04-04-2016
14135,1517,15328,1288,277,113,02-04-2016
14136,1517,17888,1715,238,73,26-03-2016
14137,1517,21676,462,446,117,05-04-2016
14138,1517,22264,939,204,95,25-03-2016
14139,1517,13796,1623,338,34,22-04-2016
14140,1517,20511,1698,448,18,21-04-2016
14141,1517,19689,1446,154,92,01-04-2016
14142,1517,18085,1362,119,15,10-04-2016
14143,1517,20375,1593,230,133,30-03-2016
14144,1517,22639,573,282,183,25-04-2016
14145,1517,21297,2497,372,70,14-04-2016
14146,1518,4579,438,34,117,02-01-2017
14147,1518,12904,1462,444,186,19-01-2017
14148,1518,24293,692,473,136,22-01-2017
14149,1518,20013,1992,1,180,16-01-2017
14150,1518,4089,326,397,146,24-01-2017
14151,1518,3796,141,276,89,05-01-2017
14152,1518,8465,267,383,83,11-01-2017
14153,1518,17764,489,89,173,03-01-2017
14154,1519,20328,1356,245,2,30-06-2016
14155,1519,7165,550,258,173,01-07-2016
14156,1519,24205,858,404,172,08-07-2016
14157,1519,14753,722,42,3,03-07-2016
14158,1519,15214,1122,92,183,04-07-2016
14159,1519,15126,549,395,101,07-07-2016
14160,1519,18922,1590,339,58,06-07-2016
14161,1519,13047,720,166,66,09-07-2016
14162,1519,11189,1036,318,49,05-07-2016
14163,1519,9386,956,333,78,02-07-2016
14164,1520,14758,1313,79,22,27-07-2016
14165,1520,17772,563,329,114,18-07-2016
14166,1520,17677,640,401,31,21-07-2016
14167,1520,19314,1258,172,64,26-07-2016
14168,1520,20998,1011,143,91,24-07-2016
14169,1520,9663,577,237,94,17-07-2016
14170,1520,10107,572,235,133,22-07-2016
14171,1520,3988,192,60,149,23-07-2016
14172,1520,20635,506,92,81,25-07-2016
14173,1521,7018,713,430,113,23-05-2016
14174,1521,8126,706,302,93,01-06-2016
14175,1521,7617,517,302,47,30-05-2016
14176,1521,4285,285,360,48,29-05-2016
14177,1521,16981,1116,361,186,25-05-2016
14178,1521,14709,1471,389,67,02-05-2016
14179,1521,9151,836,8,7,13-05-2016
14180,1521,22554,2433,327,43,07-06-2016
14181,1521,24914,2538,119,126,29-04-2016
14182,1521,6100,550,115,14,05-05-2016
14183,1522,16410,1809,70,179,10-03-2016
14184,1522,18754,1552,139,129,27-02-2016
14185,1522,20276,2104,11,110,15-03-2016
14186,1522,16361,1527,95,176,09-03-2016
14187,1522,23084,1196,497,39,12-03-2016
14188,1522,5375,404,298,29,06-03-2016
14189,1522,14530,1265,15,26,02-03-2016
14190,1522,16531,1426,370,118,14-03-2016
14191,1522,14475,1083,410,0,13-03-2016
14192,1522,14199,985,317,67,29-02-2016
14193,1522,13089,595,166,12,07-03-2016
14194,1522,10872,608,353,139,04-03-2016
14195,1522,23482,1350,130,183,16-03-2016
14196,1523,19207,453,274,151,16-05-2017
14197,1523,6795,444,253,60,12-05-2017
14198,1523,12054,451,468,118,03-05-2017
14199,1523,21089,2351,187,55,29-04-2017
14200,1523,17223,835,176,119,28-04-2017
14201,1524,23412,555,498,173,15-04-2016
14202,1524,22296,1320,396,108,23-04-2016
14203,1524,15876,1243,385,17,17-04-2016
14204,1524,4680,480,74,120,16-04-2016
14205,1524,6904,168,287,11,24-04-2016
14206,1524,6314,627,446,187,14-04-2016
14207,1524,12143,846,250,135,22-04-2016
14208,1524,15926,1537,128,87,18-04-2016
14209,1524,19809,817,85,19,20-04-2016
14210,1524,24778,1006,396,95,21-04-2016
14211,1524,9899,199,46,128,25-04-2016
14212,1524,12878,807,23,167,19-04-2016
14213,1525,7165,250,313,113,24-09-2017
14214,1525,9540,385,371,22,01-10-2017
14215,1525,13446,820,218,130,08-10-2017
14216,1525,24568,1274,64,137,17-10-2017
14217,1525,7376,305,215,108,30-10-2017
14218,1525,8042,953,474,71,09-10-2017
14219,1525,6028,219,407,37,14-10-2017
14220,1525,15452,724,290,12,26-09-2017
14221,1525,13382,915,54,42,15-10-2017
14222,1525,9510,646,136,183,16-10-2017
14223,1525,6036,632,396,175,25-10-2017
14224,1526,21972,1097,386,144,01-06-2017
14225,1526,23659,2821,334,31,19-05-2017
14226,1526,6897,270,119,192,23-05-2017
14227,1526,6021,605,437,86,08-06-2017
14228,1526,6916,217,306,16,02-05-2017
14229,1526,7775,636,220,137,31-05-2017
14230,1526,19284,1262,119,99,06-05-2017
14231,1526,16539,1106,264,75,27-05-2017
14232,1526,19312,746,142,189,20-05-2017
14233,1526,22138,1395,268,137,10-05-2017
14234,1526,18967,1731,28,56,05-06-2017
14235,1526,17188,1866,384,44,06-06-2017
14236,1526,12430,1048,410,127,29-05-2017
14237,1526,16868,1560,275,171,30-05-2017
14238,1527,10861,1283,195,163,07-12-2016
14239,1527,9068,214,220,156,24-12-2016
14240,1527,19794,1283,25,1,15-12-2016
14241,1527,14248,1005,35,183,02-12-2016
14242,1527,16084,1836,58,146,17-12-2016
14243,1527,22292,1560,496,136,16-12-2016
14244,1527,12010,1109,272,152,18-12-2016
14245,1527,23876,2520,293,31,23-12-2016
14246,1527,4955,222,222,173,22-12-2016
14247,1527,20845,1258,120,187,20-12-2016
14248,1528,21942,1880,145,186,16-03-2016
14249,1528,13412,952,440,194,17-03-2016
14250,1528,18579,1991,4,126,21-03-2016
14251,1528,21077,469,461,87,22-03-2016
14252,1528,20813,434,135,38,20-03-2016
14253,1528,16444,813,226,85,15-03-2016
14254,1528,13484,1019,8,150,13-03-2016
14255,1528,4294,96,10,132,11-03-2016
14256,1528,5127,393,207,83,18-03-2016
14257,1528,20027,1527,236,66,12-03-2016
14258,1528,16865,1150,226,150,10-03-2016
14259,1529,9074,449,252,32,07-04-2016
14260,1529,19044,2076,204,60,06-04-2016
14261,1529,21759,963,37,168,18-03-2016
14262,1529,5422,288,249,109,03-04-2016
14263,1529,17722,688,19,20,05-04-2016
14264,1529,3884,458,257,36,04-04-2016
14265,1529,5460,550,282,105,04-03-2016
14266,1529,13740,351,320,28,27-03-2016
14267,1529,12587,424,286,76,15-03-2016
14268,1529,18459,2079,426,161,01-04-2016
14269,1529,18512,1340,233,187,09-04-2016
14270,1529,9289,775,327,104,26-03-2016
14271,1530,4090,107,438,26,29-08-2017
14272,1530,8124,172,124,164,24-08-2017
14273,1530,17134,1108,126,1,28-08-2017
14274,1530,10876,477,195,60,17-08-2017
14275,1530,10722,218,365,163,08-09-2017
14276,1530,20429,2450,143,128,04-09-2017
14277,1530,22681,1122,405,101,14-09-2017
14278,1530,14442,534,110,148,06-09-2017
14279,1530,24928,1467,92,119,16-09-2017
14280,1530,4796,520,417,170,15-09-2017
14281,1530,12398,638,345,144,12-09-2017
14282,1530,22855,1995,315,10,06-08-2017
14283,1530,18506,894,242,47,13-09-2017
14284,1530,14910,1746,91,108,08-08-2017
14285,1531,17978,2144,141,82,17-04-2016
14286,1531,7190,158,214,83,26-04-2016
14287,1531,6767,357,106,81,16-04-2016
14288,1531,6103,270,495,135,29-03-2016
14289,1531,8966,666,215,189,31-03-2016
14290,1531,4665,194,22,124,03-04-2016
14291,1532,17109,422,310,181,12-09-2016
14292,1532,6965,482,468,17,04-09-2016
14293,1532,5186,253,391,76,03-09-2016
14294,1532,13615,567,479,159,18-09-2016
14295,1532,13379,1127,293,101,13-09-2016
14296,1532,16845,950,225,89,05-09-2016
14297,1532,22510,2226,59,105,14-09-2016
14298,1532,24752,1411,62,12,09-09-2016
14299,1532,18066,523,113,50,30-08-2016
14300,1532,3290,359,173,24,15-09-2016
14301,1532,18264,1710,444,69,08-09-2016
14302,1532,17303,1962,200,56,01-09-2016
14303,1532,20533,1948,231,92,02-09-2016
14304,1533,23442,2798,448,12,27-02-2017
14305,1533,6269,479,483,91,05-03-2017
14306,1533,4585,492,427,26,20-02-2017
14307,1533,22569,2041,63,6,10-03-2017
14308,1533,17285,1233,117,152,21-02-2017
14309,1533,3444,323,479,142,14-03-2017
14310,1533,18901,1940,496,187,08-03-2017
14311,1533,4124,451,63,50,17-02-2017
14312,1533,24698,1742,227,8,19-02-2017
14313,1533,3142,187,162,63,18-02-2017
14314,1533,19638,986,128,173,02-03-2017
14315,1533,18645,770,380,146,07-03-2017
14316,1534,20090,487,99,44,10-02-2017
14317,1534,16874,704,453,95,02-02-2017
14318,1534,14898,593,242,41,23-01-2017
14319,1534,9775,255,92,109,15-01-2017
14320,1534,10317,614,43,97,26-01-2017
14321,1534,12975,1216,147,52,20-01-2017
14322,1534,19406,1750,473,91,03-02-2017
14323,1534,21322,1677,493,191,05-02-2017
14324,1534,3003,308,274,115,19-01-2017
14325,1534,3166,215,66,28,01-02-2017
14326,1534,5740,234,416,41,19-02-2017
14327,1534,7247,327,43,119,22-01-2017
14328,1534,20446,759,364,195,09-02-2017
14329,1535,15822,537,330,87,14-04-2016
14330,1535,4152,271,84,2,18-04-2016
14331,1535,7951,703,149,129,30-04-2016
14332,1535,8198,381,1,199,27-04-2016
14333,1535,18642,625,2,137,12-04-2016
14334,1535,20066,1055,83,70,02-05-2016
14335,1535,5887,339,295,72,16-04-2016
14336,1536,20719,1294,488,21,23-05-2016
14337,1536,6540,732,322,53,19-06-2016
14338,1536,20136,1056,499,30,18-06-2016
14339,1536,8054,475,485,103,25-05-2016
14340,1536,24182,706,0,119,04-06-2016
14341,1536,14571,883,200,176,22-06-2016
14342,1537,12920,526,248,68,13-04-2016
14343,1537,20643,894,371,106,04-04-2016
14344,1537,11808,785,168,92,06-04-2016
14345,1537,11126,351,66,117,07-04-2016
14346,1537,24302,721,58,112,10-04-2016
14347,1537,8120,485,95,43,15-04-2016
14348,1537,14255,315,149,110,16-04-2016
14349,1537,22261,2236,353,2,17-04-2016
14350,1537,23545,543,492,146,12-04-2016
14351,1538,16964,625,270,196,19-11-2016
14352,1538,6435,722,299,21,21-11-2016
14353,1538,3292,255,412,149,27-11-2016
14354,1538,12693,362,229,133,06-12-2016
14355,1538,24340,1162,439,138,23-11-2016
14356,1538,5456,273,94,73,25-11-2016
14357,1538,23623,2117,278,65,03-12-2016
14358,1538,22187,2068,213,165,17-11-2016
14359,1538,24613,2371,411,152,01-12-2016
14360,1538,19570,751,336,6,20-11-2016
14361,1538,14811,1732,354,145,07-12-2016
14362,1538,24702,2075,309,59,16-12-2016
14363,1538,23607,2023,421,133,15-12-2016
14364,1538,17165,465,328,71,30-11-2016
14365,1538,23794,1846,361,77,13-12-2016
14366,1539,18408,2029,287,87,16-11-2016
14367,1539,14633,571,255,138,07-11-2016
14368,1539,6478,423,419,137,20-11-2016
14369,1539,13873,1662,274,156,06-11-2016
14370,1539,16563,1663,400,43,09-11-2016
14371,1539,20468,1008,352,23,08-11-2016
14372,1539,3492,79,103,53,10-11-2016
14373,1539,24373,2136,178,103,14-11-2016
14374,1539,24892,2619,373,174,27-11-2016
14375,1539,6993,376,94,86,26-11-2016
14376,1539,13353,958,297,177,24-11-2016
14377,1539,20175,2361,120,110,19-11-2016
14378,1539,7347,747,194,167,28-11-2016
14379,1539,6647,581,437,175,15-11-2016
14380,1540,17687,2057,430,115,24-06-2017
14381,1540,13710,1295,283,5,25-06-2017
14382,1540,13239,1005,176,88,27-06-2017
14383,1540,15386,1285,242,166,18-06-2017
14384,1540,9670,359,174,198,26-06-2017
14385,1541,20322,2052,196,125,11-11-2016
14386,1541,3617,412,308,43,18-11-2016
14387,1541,14205,1620,58,172,15-11-2016
14388,1541,3795,222,224,146,07-11-2016
14389,1541,19461,1178,129,109,12-11-2016
14390,1541,3788,189,115,0,27-10-2016
14391,1541,21345,448,4,133,04-11-2016
14392,1541,4951,382,19,28,10-11-2016
14393,1541,22094,1692,71,152,14-11-2016
14394,1541,24776,933,204,67,01-11-2016
14395,1541,17237,1839,180,98,30-10-2016
14396,1541,20511,2124,361,159,06-11-2016
