campaign_id,product_id,channel_id,budget,end_date,start_date,campaign_type
394,OFF-PA-10004971,5,11126,07-05-2017,02-12-2016,Retargeting
365,OFF-AR-10004344,2,30841,27-03-2017,02-12-2016,Product Launch
307,OFF-AP-10004336,5,24095,03-04-2017,12-03-2016,Engagement Campaign
590,OFF-AP-10004336,7,18072,09-04-2017,21-07-2016,Conversion Campaign
141,OFF-BI-10001634,6,11695,10-01-2018,13-01-2017,Loyalty Campaign
160,OFF-BI-10001634,7,14621,09-01-2018,11-01-2017,Engagement Campaign
605,OFF-PA-10004327,5,8456,12-09-2018,06-12-2017,First-Time Buyer Campaign
904,OFF-PA-10004327,7,31005,05-09-2018,13-12-2017,Seasonal Sale
201,OFF-AP-10001366,1,10392,21-01-2018,07-05-2017,Retargeting
1526,FUR-CH-10001714,2,9835,24-09-2017,12-05-2017,Retargeting
183,OFF-EN-10002504,6,13873,30-03-2017,15-05-2016,Win-Back Campaign
1419,OFF-EN-10002504,7,31637,01-04-2017,23-04-2016,Seasonal Sale
409,FUR-BO-10003660,2,23059,29-11-2017,23-06-2017,Product Launch
206,FUR-CH-10001482,4,11498,13-09-2018,18-01-2018,Loyalty Campaign
641,OFF-PA-10003845,5,15235,28-11-2017,19-04-2017,Engagement Campaign
1552,OFF-PA-10003845,7,48677,22-12-2017,08-07-2017,Brand Awareness
1392,OFF-ST-10004180,4,7743,20-03-2018,05-10-2017,Loyalty Campaign
1570,OFF-ST-10004180,2,49559,15-04-2018,10-03-2017,Brand Awareness
1193,FUR-CH-10001797,1,10520,17-04-2017,01-11-2016,Loyalty Campaign
1257,FUR-CH-10001797,4,8992,10-04-2017,30-04-2016,Win-Back Campaign
1541,OFF-PA-10002222,5,37610,16-08-2018,15-12-2017,Product Launch
582,OFF-AP-10002495,2,11417,18-05-2017,05-12-2016,Engagement Campaign
1276,OFF-AP-10002495,5,13721,06-05-2017,10-01-2017,Flash Sale
850,OFF-AR-10003394,1,8225,15-01-2018,18-02-2017,Flash Sale
1033,FUR-FU-10003553,1,13468,09-02-2018,21-01-2017,Win-Back Campaign
1422,OFF-BI-10004781,1,23361,22-04-2017,01-11-2016,Seasonal Sale
173,FUR-FU-10002088,2,12609,30-08-2018,12-02-2018,Win-Back Campaign
377,FUR-FU-10002088,3,5872,23-09-2018,31-12-2017,Loyalty Campaign
1135,OFF-AR-10001547,5,19666,22-08-2018,06-01-2018,Conversion Campaign
1248,OFF-BI-10000279,6,14215,22-03-2018,01-02-2018,Discount
360,OFF-PA-10000246,5,15633,25-09-2017,05-03-2017,Discount
292,TEC-PH-10001944,7,11631,13-04-2018,22-09-2017,Engagement Campaign
1234,TEC-PH-10003988,3,11436,17-09-2018,28-08-2017,Loyalty Campaign
1319,FUR-BO-10002824,2,13849,01-09-2018,28-07-2017,Loyalty Campaign
1210,OFF-BI-10000136,5,11619,01-04-2017,16-12-2016,First-Time Buyer Campaign
129,OFF-PA-10000528,2,25078,23-10-2017,14-08-2017,Seasonal Sale
1326,FUR-BO-10003894,4,15809,30-08-2018,10-11-2017,Conversion Campaign
1572,OFF-EN-10001099,1,44124,26-03-2017,04-02-2017,Brand Awareness
886,OFF-AR-10003251,4,13697,28-04-2017,22-01-2017,Retargeting
289,OFF-AP-10002191,3,38452,07-05-2018,06-05-2017,Seasonal Sale
1118,FUR-TA-10004154,4,24903,30-03-2018,09-09-2017,Conversion Campaign
1119,FUR-TA-10004154,6,45291,18-03-2018,21-08-2017,Brand Awareness
847,OFF-BI-10001132,4,9256,29-10-2016,02-04-2016,Loyalty Campaign
775,OFF-PA-10002479,7,46223,07-08-2017,15-01-2017,Product Launch
1271,OFF-PA-10000232,5,14367,25-12-2017,05-05-2017,Win-Back Campaign
1484,OFF-PA-10000232,5,8580,13-12-2017,24-05-2017,Discount
500,OFF-ST-10000464,6,7278,03-05-2018,21-12-2017,Retargeting
782,FUR-FU-10004671,5,13180,01-01-2018,12-05-2017,Retargeting
583,OFF-BI-10002026,5,31895,01-05-2018,17-07-2017,Seasonal Sale
734,OFF-ST-10004634,2,37902,02-04-2018,03-04-2017,Seasonal Sale
1409,OFF-ST-10004634,7,15867,25-04-2018,13-06-2017,First-Time Buyer Campaign
295,OFF-AP-10004487,5,22657,06-02-2018,18-02-2017,Seasonal Sale
425,OFF-AP-10004487,7,12049,08-03-2018,19-08-2017,First-Time Buyer Campaign
255,OFF-AP-10000026,6,21610,15-11-2017,24-07-2017,Seasonal Sale
1084,OFF-BI-10003784,6,12589,06-02-2017,06-02-2016,Loyalty Campaign
1112,OFF-BI-10003784,6,12857,15-02-2017,14-07-2016,Win-Back Campaign
1277,OFF-PA-10002195,1,9904,13-06-2018,07-06-2017,Win-Back Campaign
1285,FUR-TA-10004175,7,55281,02-09-2018,09-01-2018,Brand Awareness
677,OFF-BI-10000088,4,14830,28-04-2017,17-06-2016,Conversion Campaign
1116,OFF-ST-10000760,6,24371,10-07-2018,06-01-2018,Engagement Campaign
1124,OFF-ST-10000760,4,24659,30-07-2018,04-03-2018,Conversion Campaign
484,FUR-FU-10004093,2,17513,28-02-2018,29-03-2017,Engagement Campaign
509,FUR-FU-10000755,7,20546,08-09-2018,09-11-2017,Engagement Campaign
998,FUR-FU-10000755,7,11354,03-09-2018,05-04-2018,Discount
658,OFF-BI-10000320,1,12106,28-01-2018,22-11-2017,Win-Back Campaign
621,OFF-ST-10001837,4,20699,18-01-2018,15-10-2017,Engagement Campaign
765,OFF-ST-10001837,4,13605,19-02-2018,10-01-2017,Discount
865,OFF-ST-10001837,3,8970,22-02-2018,11-06-2017,Loyalty Campaign
180,FUR-FU-10004090,4,9643,11-03-2018,22-03-2017,Loyalty Campaign
306,OFF-LA-10001982,5,8918,02-08-2018,21-05-2018,Win-Back Campaign
342,OFF-LA-10001982,5,26918,15-08-2018,23-12-2017,Product Launch
944,OFF-LA-10001982,5,8521,02-09-2018,02-07-2018,Flash Sale
1453,TEC-MA-10000418,2,15135,13-09-2018,13-12-2017,Retargeting
817,OFF-PA-10000062,5,12335,27-08-2017,22-06-2017,Flash Sale
334,TEC-AC-10004901,2,14141,21-02-2018,18-09-2017,Loyalty Campaign
975,OFF-AP-10002082,5,13657,24-02-2018,05-05-2017,Discount
1199,OFF-AP-10002082,7,14152,01-03-2018,07-05-2017,Flash Sale
1300,OFF-ST-10000649,6,13667,23-02-2018,27-04-2017,Engagement Campaign
772,OFF-BI-10002897,6,9664,25-03-2018,17-10-2017,Flash Sale
961,OFF-BI-10001982,1,26779,12-05-2017,14-10-2016,Product Launch
1014,FUR-BO-10001608,1,15105,01-01-2018,18-02-2017,Engagement Campaign
799,FUR-FU-10003577,5,8400,01-08-2018,10-05-2018,Discount
241,OFF-FA-10004076,4,27143,23-07-2017,24-09-2016,Conversion Campaign
540,OFF-FA-10004076,6,7781,26-06-2017,21-12-2016,Flash Sale
1123,OFF-PA-10000380,7,8141,07-03-2018,25-11-2017,Flash Sale
455,OFF-PA-10001274,4,16413,14-06-2018,21-06-2017,First-Time Buyer Campaign
1536,OFF-PA-10001274,1,14655,06-07-2018,24-08-2017,First-Time Buyer Campaign
1013,OFF-PA-10004451,2,8168,28-08-2017,18-12-2016,Win-Back Campaign
361,TEC-AC-10000023,5,11201,25-06-2018,11-11-2017,Loyalty Campaign
1089,OFF-FA-10002983,3,31691,20-02-2018,06-11-2017,Brand Awareness
1161,OFF-PA-10002787,6,13057,24-05-2018,10-08-2017,First-Time Buyer Campaign
1268,OFF-PA-10002787,6,16000,02-06-2018,31-12-2017,Retargeting
288,OFF-AR-10004685,5,5046,08-05-2018,09-11-2017,Loyalty Campaign
1120,OFF-AR-10004685,2,14610,05-05-2018,08-07-2017,Loyalty Campaign
838,TEC-PH-10003580,3,47904,30-03-2018,21-10-2017,Brand Awareness
742,TEC-PH-10002680,3,26849,10-08-2018,24-06-2018,Seasonal Sale
739,TEC-PH-10002922,6,6596,11-07-2017,09-04-2017,Flash Sale
643,OFF-AP-10000252,6,9049,19-07-2017,05-02-2017,Loyalty Campaign
669,FUR-FU-10003192,6,26088,20-01-2018,09-07-2017,Seasonal Sale
547,OFF-LA-10001045,3,14415,06-09-2017,22-06-2017,Retargeting
496,OFF-AR-10001374,5,14723,25-09-2018,23-04-2018,Loyalty Campaign
902,OFF-AR-10001374,7,15982,27-09-2018,25-02-2018,First-Time Buyer Campaign
942,OFF-AR-10001374,1,6329,07-09-2018,03-08-2018,Win-Back Campaign
1435,OFF-AR-10001374,4,16679,18-09-2018,29-09-2017,Conversion Campaign
1332,OFF-ST-10000918,6,6598,01-10-2018,19-02-2018,First-Time Buyer Campaign
132,FUR-CH-10001190,6,10874,02-10-2017,30-12-2016,First-Time Buyer Campaign
1547,FUR-FU-10004909,3,15397,09-10-2017,04-01-2017,Win-Back Campaign
875,OFF-BI-10000632,7,18529,01-02-2018,24-06-2017,Discount
222,OFF-BI-10001721,6,22546,05-08-2018,04-10-2017,Seasonal Sale
649,OFF-BI-10001721,7,44340,12-08-2018,30-08-2017,Brand Awareness
438,OFF-BI-10000831,2,15171,16-02-2018,02-05-2017,Discount
1309,FUR-CH-10002317,4,15531,05-12-2017,27-08-2017,First-Time Buyer Campaign
1198,FUR-FU-10001967,3,13147,23-01-2018,28-09-2017,Retargeting
1262,FUR-FU-10001967,1,45827,01-02-2018,12-01-2017,Product Launch
423,OFF-PA-10001609,7,15838,21-12-2017,30-12-2016,First-Time Buyer Campaign
1289,OFF-PA-10001609,6,12304,01-12-2017,01-09-2017,Engagement Campaign
382,OFF-SU-10002881,1,11053,14-04-2018,28-01-2018,Retargeting
1477,OFF-SU-10003567,5,12391,04-11-2017,28-06-2017,Loyalty Campaign
654,OFF-AR-10001026,7,26987,14-09-2017,11-12-2016,Conversion Campaign
995,OFF-AR-10001026,6,13585,08-09-2017,13-10-2016,Flash Sale
322,TEC-PH-10001918,7,12536,24-07-2018,31-10-2017,Discount
567,TEC-PH-10001918,7,22329,23-06-2018,08-09-2017,Product Launch
613,FUR-TA-10004575,7,7848,03-07-2018,08-08-2017,Win-Back Campaign
444,OFF-EN-10001990,2,17412,19-12-2017,05-12-2016,Discount
1469,OFF-EN-10001990,2,8115,13-12-2017,30-09-2017,Loyalty Campaign
1026,FUR-TA-10004442,3,12773,31-08-2017,07-04-2017,Win-Back Campaign
554,OFF-PA-10004621,1,45305,12-02-2017,22-09-2016,Brand Awareness
861,OFF-PA-10004621,5,13341,06-03-2017,05-05-2016,Retargeting
1223,OFF-ST-10001418,6,11590,16-11-2017,29-05-2017,Retargeting
1024,OFF-PA-10003134,2,24147,06-03-2018,17-11-2017,Product Launch
197,TEC-AC-10001874,6,9533,30-07-2017,17-01-2017,Loyalty Campaign
616,TEC-AC-10001874,2,12116,21-07-2017,05-10-2016,Retargeting
721,TEC-AC-10004114,7,11871,07-05-2017,25-07-2016,Flash Sale
299,OFF-LA-10002475,3,14521,27-05-2018,05-11-2017,First-Time Buyer Campaign
1043,OFF-LA-10002475,2,16541,22-05-2018,11-12-2017,Retargeting
628,OFF-EN-10003845,6,11961,23-10-2016,08-11-2015,Retargeting
149,FUR-FU-10003806,2,16268,19-06-2018,06-08-2017,Discount
1565,FUR-FU-10003806,2,12663,22-05-2018,19-08-2017,Conversion Campaign
966,OFF-BI-10001308,3,16360,23-07-2018,03-12-2017,Conversion Campaign
1494,OFF-BI-10001308,3,10631,08-07-2018,19-02-2018,Discount
478,OFF-AR-10002375,2,16899,05-07-2018,29-11-2017,First-Time Buyer Campaign
1485,OFF-AR-10002375,6,9852,06-07-2018,05-03-2018,Win-Back Campaign
1540,OFF-PA-10000483,6,10886,30-12-2017,22-05-2017,Discount
104,TEC-MA-10003173,7,6727,22-05-2018,17-06-2017,First-Time Buyer Campaign
301,TEC-MA-10003173,1,10882,22-05-2018,12-06-2017,Flash Sale
1452,OFF-PA-10002105,3,14648,31-08-2018,26-09-2017,Conversion Campaign
713,OFF-LA-10004545,7,8351,27-03-2018,12-12-2017,Flash Sale
894,OFF-LA-10004545,2,56968,19-03-2018,24-12-2017,Brand Awareness
907,TEC-AC-10003095,3,6889,30-09-2017,23-12-2016,Win-Back Campaign
1106,TEC-AC-10003095,3,36279,16-09-2017,11-10-2016,Product Launch
1298,TEC-AC-10003095,5,18489,16-10-2017,20-01-2017,Seasonal Sale
317,OFF-PA-10001204,2,45073,16-09-2017,25-05-2017,Product Launch
434,OFF-BI-10001628,4,10702,01-12-2017,20-07-2017,Retargeting
1400,OFF-EN-10003040,1,5019,28-11-2017,30-03-2017,Flash Sale
793,TEC-AC-10002857,2,11480,20-11-2017,08-05-2017,Flash Sale
1009,TEC-AC-10002857,2,36857,21-11-2017,05-09-2017,Product Launch
988,FUR-FU-10004188,4,28040,27-05-2017,17-07-2016,Seasonal Sale
542,OFF-ST-10000615,7,27085,16-03-2018,20-07-2017,Conversion Campaign
866,OFF-ST-10000615,2,7922,23-03-2018,06-09-2017,Loyalty Campaign
427,OFF-EN-10002831,2,13748,21-11-2017,11-01-2017,Flash Sale
449,OFF-EN-10002831,5,17656,11-11-2017,24-07-2017,Retargeting
499,OFF-EN-10002831,2,14936,27-11-2017,10-08-2017,Win-Back Campaign
818,OFF-ST-10001511,7,6712,05-01-2018,17-01-2017,Win-Back Campaign
1546,OFF-ST-10001511,7,10998,15-12-2017,10-01-2017,Win-Back Campaign
994,OFF-SU-10004115,3,31269,08-08-2018,30-05-2018,Product Launch
848,TEC-AC-10003709,3,8003,01-10-2018,20-04-2018,First-Time Buyer Campaign
648,OFF-BI-10002432,2,8495,12-07-2018,09-01-2018,Loyalty Campaign
1325,OFF-BI-10002432,6,10953,24-06-2018,17-02-2018,First-Time Buyer Campaign
273,OFF-PA-10000289,5,7372,31-07-2018,16-07-2017,Loyalty Campaign
705,OFF-LA-10004559,5,10648,16-03-2018,30-04-2017,Discount
463,OFF-PA-10000675,5,8526,07-09-2017,17-08-2016,Flash Sale
568,OFF-PA-10000675,5,14917,20-08-2017,28-11-2016,Win-Back Campaign
335,FUR-FU-10002107,3,19968,29-09-2017,31-07-2017,Conversion Campaign
1171,FUR-FU-10002107,4,34179,30-09-2017,25-12-2016,Seasonal Sale
1256,FUR-FU-10002107,7,15851,10-10-2017,18-09-2016,Seasonal Sale
1147,OFF-PA-10002319,7,45708,25-07-2018,22-05-2018,Brand Awareness
190,OFF-LA-10000634,5,17665,10-01-2018,26-06-2017,Engagement Campaign
144,OFF-PA-10001892,3,58692,01-06-2018,04-04-2018,Brand Awareness
513,TEC-MA-10001127,6,14683,20-05-2018,18-03-2018,Conversion Campaign
572,TEC-MA-10001127,5,40424,30-05-2018,28-08-2017,Product Launch
762,TEC-MA-10001127,7,28852,25-05-2018,07-09-2017,Seasonal Sale
990,OFF-BI-10000948,3,8557,02-07-2018,09-05-2018,Retargeting
1003,OFF-BI-10000948,4,7932,25-06-2018,15-09-2017,Flash Sale
1163,OFF-BI-10000948,5,12803,16-06-2018,10-11-2017,Retargeting
1349,OFF-BI-10000948,4,44109,15-07-2018,12-02-2018,Brand Awareness
448,OFF-BI-10000546,4,7166,16-05-2018,27-12-2017,Loyalty Campaign
1588,OFF-BI-10000546,4,8194,10-05-2018,01-04-2018,Discount
701,OFF-PA-10000482,3,43128,22-05-2018,08-02-2018,Brand Awareness
1046,TEC-AC-10001267,5,12794,16-05-2018,08-12-2017,Conversion Campaign
1284,TEC-AC-10001267,2,16733,25-05-2018,30-09-2017,Engagement Campaign
337,OFF-FA-10001754,5,7220,19-05-2018,10-10-2017,Loyalty Campaign
939,TEC-PH-10004042,4,22037,26-11-2017,25-07-2017,Conversion Campaign
1183,OFF-BI-10002049,6,16441,19-08-2017,03-11-2016,Engagement Campaign
717,OFF-BI-10004528,2,13442,05-09-2017,10-04-2017,Conversion Campaign
1245,OFF-BI-10004528,1,18454,28-08-2017,04-01-2017,Discount
395,OFF-PA-10002666,4,24139,21-10-2017,15-04-2017,Engagement Campaign
1463,OFF-PA-10002666,3,36507,30-10-2017,12-11-2016,Brand Awareness
1461,OFF-LA-10000414,1,26335,08-10-2017,03-08-2017,Seasonal Sale
256,OFF-AP-10004540,5,6380,23-08-2018,05-12-2017,Win-Back Campaign
296,OFF-AP-10004540,6,11417,17-09-2018,24-09-2017,Discount
315,OFF-AP-10000027,2,6352,08-05-2018,01-10-2017,Flash Sale
1012,OFF-AP-10000027,5,7341,09-05-2018,29-10-2017,Flash Sale
271,TEC-CO-10001449,7,11858,08-09-2017,20-12-2016,Flash Sale
938,TEC-CO-10001449,1,8330,02-09-2017,06-05-2017,Win-Back Campaign
979,TEC-CO-10001449,7,23471,02-09-2017,12-09-2016,Engagement Campaign
1580,OFF-PA-10001725,1,29952,10-07-2018,24-01-2018,Conversion Campaign
630,OFF-AP-10002670,4,15587,05-05-2018,09-08-2017,First-Time Buyer Campaign
1162,OFF-AP-10002670,4,24289,16-05-2018,04-11-2017,Product Launch
1355,TEC-AC-10000387,4,9560,29-08-2018,19-08-2017,Flash Sale
1160,OFF-PA-10003543,3,18094,08-05-2018,18-01-2018,Seasonal Sale
1293,OFF-PA-10003543,5,10907,01-04-2018,13-04-2017,Retargeting
720,OFF-FA-10002763,1,12075,16-10-2017,31-07-2017,Retargeting
1090,OFF-PA-10004782,1,21060,30-12-2017,28-03-2017,Product Launch
412,TEC-AC-10002558,4,23285,12-02-2018,15-11-2017,Product Launch
748,TEC-AC-10002558,2,9162,07-02-2018,26-12-2017,Win-Back Campaign
162,TEC-MA-10004002,4,12941,09-08-2018,03-10-2017,Flash Sale
625,TEC-MA-10004002,2,13986,04-08-2018,06-07-2017,First-Time Buyer Campaign
531,OFF-PA-10002499,3,35342,30-03-2018,28-12-2017,Product Launch
1121,OFF-PA-10002751,2,16453,29-06-2018,13-09-2017,First-Time Buyer Campaign
397,FUR-TA-10003715,4,16926,22-01-2018,09-12-2017,Seasonal Sale
925,OFF-PA-10004948,5,5103,17-05-2018,03-11-2017,Loyalty Campaign
1385,OFF-PA-10004948,3,10315,06-05-2018,16-05-2017,First-Time Buyer Campaign
417,OFF-PA-10004381,6,17087,03-02-2018,30-03-2017,Retargeting
1091,OFF-PA-10004381,6,31198,05-02-2018,04-08-2017,Product Launch
544,OFF-BI-10003655,4,14325,09-02-2018,14-06-2017,Win-Back Campaign
1432,OFF-BI-10003655,1,35827,23-01-2018,14-02-2017,Brand Awareness
511,FUR-TA-10004256,4,18712,23-09-2018,04-05-2018,Conversion Campaign
1158,OFF-PA-10004665,5,22521,19-08-2018,17-01-2018,Conversion Campaign
752,OFF-PA-10002893,6,12414,13-02-2018,02-10-2017,Engagement Campaign
646,TEC-AC-10002134,6,43404,05-02-2018,19-06-2017,Product Launch
1207,TEC-PH-10004700,3,32744,20-08-2018,04-09-2017,Seasonal Sale
1095,OFF-BI-10000591,3,38038,04-05-2018,27-03-2017,Product Launch
1566,OFF-BI-10000591,1,21265,02-05-2018,19-09-2017,Engagement Campaign
134,OFF-AR-10001315,1,21413,04-07-2018,17-02-2018,Seasonal Sale
779,TEC-AC-10002323,1,5923,09-09-2017,07-09-2016,Loyalty Campaign
1025,TEC-AC-10001772,2,14069,06-08-2018,28-07-2017,Discount
1152,OFF-AP-10000275,4,15090,13-07-2017,13-01-2017,Discount
1150,FUR-TA-10001857,7,14486,22-02-2018,15-05-2017,Win-Back Campaign
1476,FUR-TA-10001857,6,21220,19-02-2018,16-07-2017,Engagement Campaign
431,OFF-PA-10002137,6,26218,28-03-2018,21-08-2017,Seasonal Sale
983,OFF-AR-10001954,2,14195,11-06-2018,06-02-2018,Discount
626,TEC-PH-10002555,7,12383,01-08-2017,23-09-2016,Engagement Campaign
585,OFF-PA-10000157,7,12105,18-03-2017,02-03-2016,Retargeting
1425,TEC-PH-10000923,5,12506,20-05-2017,19-01-2017,First-Time Buyer Campaign
587,TEC-PH-10002807,4,40249,16-09-2017,04-11-2016,Product Launch
854,TEC-PH-10002807,7,17453,23-08-2017,16-08-2016,Engagement Campaign
1153,TEC-PH-10002807,5,14137,11-09-2017,08-10-2016,Discount
1398,OFF-BI-10001294,4,47466,23-04-2017,24-10-2016,Product Launch
486,TEC-MA-10003176,4,10797,12-07-2017,21-09-2016,Loyalty Campaign
699,OFF-AR-10003811,6,14324,11-06-2017,05-02-2017,Flash Sale
1290,OFF-AP-10003278,6,31717,14-05-2018,28-08-2017,Brand Awareness
248,OFF-AR-10004930,6,9922,24-03-2018,18-08-2017,Discount
1394,OFF-AR-10004930,7,49136,13-03-2018,10-04-2017,Brand Awareness
300,FUR-FU-10002813,3,9485,28-08-2018,27-02-2018,Retargeting
453,OFF-LA-10004055,4,17321,05-06-2018,02-01-2018,Discount
1069,OFF-FA-10004968,2,31736,05-02-2018,26-06-2017,Product Launch
670,OFF-PA-10003724,1,17939,22-03-2018,26-08-2017,Retargeting
1159,OFF-PA-10003724,3,44436,25-02-2018,03-04-2017,Product Launch
1197,OFF-PA-10003724,5,8759,03-03-2018,24-02-2017,Flash Sale
1353,OFF-PA-10003724,3,10793,24-02-2018,07-10-2017,First-Time Buyer Campaign
1516,OFF-PA-10003724,5,32768,25-02-2018,14-10-2017,Brand Awareness
1563,OFF-PA-10003724,4,5304,01-03-2018,24-09-2017,Flash Sale
406,OFF-AR-10001246,7,23046,04-10-2017,16-09-2016,Conversion Campaign
124,TEC-AC-10001101,7,29178,23-05-2018,06-06-2017,Product Launch
178,OFF-LA-10000121,5,13216,08-10-2017,14-08-2017,Flash Sale
1359,OFF-LA-10000121,3,18856,15-09-2017,06-04-2017,Conversion Campaign
733,TEC-CO-10001766,6,15180,11-03-2018,19-08-2017,Discount
1109,OFF-ST-10001291,6,13490,14-05-2017,02-04-2017,Discount
560,TEC-MA-10003337,7,30069,19-03-2018,02-09-2017,Seasonal Sale
1548,TEC-MA-10003337,4,46294,26-03-2018,02-05-2017,Product Launch
506,FUR-FU-10004415,7,22695,23-01-2018,19-05-2017,Seasonal Sale
932,FUR-FU-10004415,7,17272,11-02-2018,09-11-2017,Retargeting
228,TEC-PH-10001299,2,7412,11-05-2018,27-11-2017,Retargeting
553,OFF-AR-10001227,1,37123,19-04-2018,12-12-2017,Product Launch
833,TEC-PH-10000347,7,49164,14-02-2018,12-11-2017,Brand Awareness
1589,OFF-PA-10000955,6,9916,15-08-2017,25-02-2017,First-Time Buyer Campaign
1110,OFF-PA-10003651,4,35449,25-08-2017,12-11-2016,Seasonal Sale
1586,OFF-PA-10003651,3,44688,12-09-2017,15-09-2016,Brand Awareness
1445,TEC-PH-10001448,4,38804,13-01-2018,13-06-2017,Seasonal Sale
1420,OFF-PA-10002250,2,20426,08-11-2017,04-08-2017,Conversion Campaign
158,OFF-PA-10001560,1,11660,11-10-2017,28-04-2017,Retargeting
220,OFF-ST-10003572,1,14460,29-11-2017,12-01-2017,Retargeting
1274,OFF-ST-10003572,2,11592,12-12-2017,23-02-2017,Discount
1329,OFF-ST-10003572,3,22186,28-12-2017,24-12-2016,Conversion Campaign
1549,OFF-ST-10000025,3,14807,15-07-2017,11-04-2017,Engagement Campaign
1052,OFF-AP-10001469,7,8600,21-07-2017,19-09-2016,Loyalty Campaign
1098,OFF-AP-10001469,3,13873,22-06-2017,13-03-2017,Retargeting
480,OFF-PA-10002421,6,24278,25-03-2018,04-09-2017,Conversion Campaign
526,OFF-LA-10001641,2,12651,04-07-2017,06-10-2016,Flash Sale
976,OFF-LA-10001641,5,12151,08-07-2017,12-07-2016,First-Time Buyer Campaign
1555,OFF-LA-10001641,6,15637,24-06-2017,08-07-2016,Discount
1076,OFF-AR-10001216,1,31756,16-04-2018,19-07-2017,Brand Awareness
1406,OFF-AR-10001216,5,7806,22-04-2018,13-07-2017,Loyalty Campaign
1530,OFF-AR-10001216,6,16950,04-04-2018,06-11-2017,First-Time Buyer Campaign
744,OFF-BI-10001575,2,14962,18-01-2018,25-05-2017,First-Time Buyer Campaign
1064,OFF-BI-10001575,1,12659,07-01-2018,21-07-2017,Engagement Campaign
1379,FUR-FU-10003849,4,8974,27-05-2018,09-08-2017,Loyalty Campaign
528,FUR-CH-10001802,5,27969,30-09-2017,31-03-2017,Seasonal Sale
909,FUR-CH-10001802,1,14606,14-10-2017,13-04-2017,Engagement Campaign
666,OFF-PA-10000551,2,28240,08-07-2018,23-01-2018,Conversion Campaign
650,FUR-FU-10000087,3,46496,15-07-2018,30-03-2018,Product Launch
715,OFF-PA-10000350,5,34212,02-07-2018,06-07-2017,Brand Awareness
311,OFF-AP-10002765,1,12581,31-07-2017,17-10-2016,Loyalty Campaign
635,OFF-AP-10002765,3,10464,02-08-2017,07-10-2016,Retargeting
240,OFF-ST-10000636,3,7200,31-05-2018,10-12-2017,Flash Sale
1551,OFF-ST-10000636,3,54337,29-05-2018,20-02-2018,Brand Awareness
1243,OFF-AP-10002998,6,14061,24-03-2018,18-01-2018,Win-Back Campaign
595,FUR-TA-10004289,3,11096,07-02-2018,18-06-2017,First-Time Buyer Campaign
373,TEC-AC-10003610,6,29726,21-07-2018,30-12-2017,Brand Awareness
1175,TEC-AC-10003610,1,19893,06-07-2018,23-08-2017,Conversion Campaign
325,OFF-LA-10003388,7,15290,24-07-2018,07-07-2017,First-Time Buyer Campaign
1456,OFF-LA-10003388,4,19836,27-06-2018,23-04-2018,Discount
599,OFF-LA-10000407,4,9421,14-05-2017,07-08-2016,Win-Back Campaign
943,OFF-LA-10000407,6,7733,24-05-2017,09-06-2016,First-Time Buyer Campaign
1404,FUR-FU-10003424,3,5552,02-07-2018,14-03-2018,Loyalty Campaign
1226,FUR-TA-10004147,7,28004,20-08-2018,12-11-2017,Brand Awareness
146,TEC-MA-10004212,3,17613,16-03-2018,23-04-2017,Conversion Campaign
432,TEC-MA-10004212,3,14688,25-02-2018,14-04-2017,Engagement Campaign
1533,TEC-MA-10004212,3,21229,08-03-2018,19-01-2018,Product Launch
282,OFF-LA-10003714,7,30183,24-09-2017,30-12-2016,Product Launch
746,OFF-LA-10003714,6,24051,23-09-2017,10-05-2017,Engagement Campaign
169,TEC-MA-10004125,4,11102,11-07-2018,11-06-2017,Engagement Campaign
475,TEC-MA-10004125,5,29835,07-07-2018,12-01-2018,Product Launch
1559,TEC-AC-10000397,3,21963,23-05-2018,16-09-2017,Engagement Campaign
1560,OFF-PA-10000143,6,27803,08-10-2017,07-04-2017,Brand Awareness
899,FUR-FU-10002506,7,15610,28-10-2017,06-10-2016,Engagement Campaign
1421,OFF-PA-10001281,4,17415,27-11-2017,30-09-2017,First-Time Buyer Campaign
148,OFF-ST-10003996,5,20845,17-04-2018,21-09-2017,Conversion Campaign
401,OFF-PA-10001457,1,34978,13-12-2017,20-08-2017,Seasonal Sale
1468,OFF-PA-10001457,2,17441,07-12-2017,19-09-2017,Retargeting
139,TEC-PH-10003875,5,9404,07-12-2017,21-06-2017,Win-Back Campaign
771,TEC-AC-10000487,7,8577,21-04-2018,12-02-2018,Loyalty Campaign
235,TEC-PH-10000307,2,19568,06-10-2017,24-05-2017,Discount
608,TEC-PH-10000307,5,8602,29-10-2017,03-10-2016,Flash Sale
390,FUR-TA-10004767,4,33494,29-07-2018,05-01-2018,Brand Awareness
681,OFF-PA-10001001,1,24274,08-03-2018,22-07-2017,Seasonal Sale
404,TEC-MA-10003356,5,19181,10-05-2018,29-06-2017,Discount
868,TEC-MA-10003356,2,10830,14-05-2018,20-05-2017,Flash Sale
1444,TEC-MA-10003356,6,17511,11-05-2018,31-01-2018,Seasonal Sale
472,TEC-PH-10002597,6,19347,05-09-2018,20-12-2017,Discount
674,TEC-PH-10002597,5,17716,28-08-2018,27-04-2018,First-Time Buyer Campaign
1594,TEC-MA-10002412,3,11763,28-05-2018,22-11-2017,First-Time Buyer Campaign
1075,TEC-MA-10000864,6,23422,26-03-2018,27-04-2017,Engagement Campaign
